customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST08717,Male,0,No,No,72,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,49.23,3494.07,No
CUST08718,Female,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.97,78.31,Yes
CUST08719,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,78.02,4109.76,No
CUST08720,Female,0,Yes,No,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,64.53,256.78,No
CUST08721,Male,1,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,62.02,1283.75,No
CUST08722,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,121.46,No
CUST08723,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.63,2075.14,Yes
CUST08724,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,83.29,1190.15,No
CUST08725,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.76,149.17,No
CUST08726,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),87.64,519.47,No
CUST08727,Male,1,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.36,679.85,No
CUST08728,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,768.4,No
CUST08729,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.01,774.33,No
CUST08730,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,48.57,1652.55,No
CUST08731,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,86.41,85.58,Yes
CUST08732,Male,1,No,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),79.58,1290.36,No
CUST08733,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,57.58,3985.78,No
CUST08734,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.94,1847.75,No
CUST08735,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.73,44.78,No
CUST08736,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,78.45,1655.69,No
CUST08737,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.18,2363.71,No
CUST08738,Male,1,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.87,1226.35,Yes
CUST08739,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),89.16,88.25,No
CUST08740,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,94.68,93.92,Yes
CUST08741,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,81.74,4304.18,No
CUST08742,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),76.53,363.65,No
CUST08743,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),42.07,362.24,No
CUST08744,Female,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,543.83,No
CUST08745,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.85,1142.06,No
CUST08746,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,87.88,5819.29,No
CUST08747,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,19.47,No
CUST08748,Male,0,No,Yes,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,69.44,1639.8,No
CUST08749,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,44.07,43.99,Yes
CUST08750,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,17.36,Yes
CUST08751,Female,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.76,40.87,No
CUST08752,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),89.87,1624.68,No
CUST08753,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.68,1622.87,No
CUST08754,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,81.71,881.97,No
CUST08755,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.62,72.51,Yes
CUST08756,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),87.88,1704.79,No
CUST08757,Male,0,No,No,1,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.07,64.96,Yes
CUST08758,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,64.27,183.88,No
CUST08759,Male,0,No,Yes,14,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.03,892.03,No
CUST08760,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),47.37,362.86,No
CUST08761,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,211.48,No
CUST08762,Male,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,73.34,1452.84,No
CUST08763,Male,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,74.55,216.53,No
CUST08764,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,884.15,No
CUST08765,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.17,797.29,No
CUST08766,Female,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.21,26.96,Yes
CUST08767,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.78,504.18,No
CUST08768,Male,1,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,211.51,No
CUST08769,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.2,1296.35,No
CUST08770,Male,0,No,No,30,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.27,1296.21,No
CUST08771,Male,0,No,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),81.44,4314.17,No
CUST08772,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),59.27,4112.35,No
CUST08773,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.1,1313.3,Yes
CUST08774,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.46,766.88,No
CUST08775,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),67.27,66.06,Yes
CUST08776,Female,1,Yes,No,40,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),81.73,3178.9,No
CUST08777,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,87.64,84.36,No
CUST08778,Female,0,No,No,20,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.3,1241.57,No
CUST08779,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.27,46.55,No
CUST08780,Female,0,Yes,No,6,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),58.33,345.94,No
CUST08781,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.84,146.09,No
CUST08782,Female,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,79.51,154.43,Yes
CUST08783,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,77.55,74.84,No
CUST08784,Male,1,Yes,No,7,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.15,487.05,Yes
CUST08785,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,191.13,No
CUST08786,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.31,241.59,No
CUST08787,Female,1,Yes,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),57.27,605.78,No
CUST08788,Male,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,75.66,1018.21,No
CUST08789,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,83.26,3138.75,No
CUST08790,Male,1,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,336.01,No
CUST08791,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),70.64,69.06,No
CUST08792,Male,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,85.45,248.98,No
CUST08793,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,75.82,604.73,No
CUST08794,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.66,4222.54,No
CUST08795,Female,1,No,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,17.21,No
CUST08796,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.07,1244.26,No
CUST08797,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,17.65,No
CUST08798,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.7,772.06,No
CUST08799,Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.62,2079.15,Yes
CUST08800,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,76.08,605.92,No
CUST08801,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.85,486.75,No
CUST08802,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,845.99,No
CUST08803,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),48.3,47.21,Yes
CUST08804,Male,0,No,Yes,15,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),67.05,1005.49,No
CUST08805,Male,0,No,Yes,9,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,56.19,494.02,No
CUST08806,Female,0,No,Yes,66,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.28,3291.88,Yes
CUST08807,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,84.35,2589.28,No
CUST08808,Female,0,No,No,2,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),57.05,113.45,Yes
CUST08809,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),95.94,4851.24,No
CUST08810,Female,0,No,No,4,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,355.79,Yes
CUST08811,Male,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,17.94,Yes
CUST08812,Male,0,No,No,15,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.04,896.15,No
CUST08813,Male,0,No,No,26,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.36,1636.73,No
CUST08814,Female,0,No,Yes,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,50.82,1217.79,No
CUST08815,Male,0,Yes,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.4,292.13,No
CUST08816,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,79.71,995.9,No
CUST08817,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.61,5444.83,No
CUST08818,Female,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,74.98,2496.17,No
CUST08819,Male,1,No,No,23,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.12,1212.59,No
CUST08820,Male,0,Yes,Yes,4,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.91,230.47,No
CUST08821,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.16,630.0,No
CUST08822,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.47,1667.96,No
CUST08823,Female,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.64,1482.71,No
CUST08824,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,34.7,Yes
CUST08825,Male,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.1,1897.83,No
CUST08826,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1242.09,No
CUST08827,Female,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,57.52,674.86,No
CUST08828,Female,0,No,No,26,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,48.12,1241.82,No
CUST08829,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,57.88,4021.17,No
CUST08830,Female,1,Yes,Yes,15,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,68.25,981.56,No
CUST08831,Male,1,No,Yes,24,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,80.24,1913.69,No
CUST08832,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.99,56.57,Yes
CUST08833,Male,1,Yes,No,14,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,56.89,792.8,No
CUST08834,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,79.95,394.23,No
CUST08835,Female,0,No,No,2,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,52.17,100.02,Yes
CUST08836,Female,0,No,No,24,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.17,1197.87,Yes
CUST08837,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,90.05,86.66,Yes
CUST08838,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,81.33,3680.28,No
CUST08839,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,248.94,No
CUST08840,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.6,521.8,No
CUST08841,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.42,438.31,No
CUST08842,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.42,102.48,No
CUST08843,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),67.42,332.49,No
CUST08844,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,66.96,327.29,No
CUST08845,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,71.76,2731.29,No
CUST08846,Female,1,No,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),81.64,2403.86,No
CUST08847,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,83.9,3174.15,No
CUST08848,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.04,587.94,No
CUST08849,Female,1,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.74,1558.53,Yes
CUST08850,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,51.98,779.1,No
CUST08851,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),88.31,525.33,No
CUST08852,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),85.33,1946.85,No
CUST08853,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.56,162.68,Yes
CUST08854,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.88,746.69,Yes
CUST08855,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.83,88.77,No
CUST08856,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.28,255.32,No
CUST08857,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),70.07,405.73,No
CUST08858,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,59.9,59.81,No
CUST08859,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,82.95,1105.15,No
CUST08860,Female,0,No,Yes,4,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,88.46,352.14,No
CUST08861,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),77.48,228.23,No
CUST08862,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.35,404.84,No
CUST08863,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,83.97,671.43,No
CUST08864,Female,0,No,No,40,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.99,3639.22,No
CUST08865,Female,1,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,279.65,No
